gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
736058971	7adffacc-f762-11e1-a439-00145eb45e9a	bb4cd996-f1a3-11e6-8762-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.	Thunb.	JP	Koshigoe	Saitama	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.02338	139.20494							1981-10-30T00:00:00	30	10	1981	3169169	3169169	PRESERVED_SPECIMEN	SMNH	As	38216				CC_BY_4_0					2023-10-14T04:43:00.167Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
736058970	7adffacc-f762-11e1-a439-00145eb45e9a	bb4caee4-f1a3-11e6-912c-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.	Thunb.	JP	Koshigoe	Saitama	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.02338	139.20494							1981-10-30T00:00:00	30	10	1981	3169169	3169169	PRESERVED_SPECIMEN	SMNH	As	38215				CC_BY_4_0					2023-10-14T04:43:00.168Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
736058969	7adffacc-f762-11e1-a439-00145eb45e9a	bb4c8554-f1a3-11e6-9394-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.	Thunb.	JP	Kamifurutera	Saitama	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.02811	139.23267							1981-09-27T00:00:00	27	9	1981	3169169	3169169	PRESERVED_SPECIMEN	SMNH	As	38214				CC_BY_4_0					2023-10-14T04:43:00.173Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
736058968	7adffacc-f762-11e1-a439-00145eb45e9a	bb4c5886-f1a3-11e6-b178-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.	Thunb.	JP	Kamifurutera	Saitama	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.02811	139.23267							1981-09-04T00:00:00	4	9	1981	3169169	3169169	PRESERVED_SPECIMEN	SMNH	As	38213				CC_BY_4_0					2023-10-14T04:43:00.173Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
736058967	7adffacc-f762-11e1-a439-00145eb45e9a	bb4c2cbc-f1a3-11e6-aab6-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.	Thunb.	JP	Sue	Saitama	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.00384	139.32545							1983-05-15T00:00:00	15	5	1983	3169169	3169169	PRESERVED_SPECIMEN	SMNH	As	38212				CC_BY_4_0					2023-10-14T04:43:00.172Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729330556	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-149717	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Tochigi Pref., Shioya-gun, Kuriyama-mura, Umasaka-zawa.	Tochigi	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	36.916698	139.517			1120.0	0.0			1999-08-31T00:00:00	31	8	1999	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-149717	TWTw18101			CC_BY_NC_4_0		S.Noshiro,H.Abe,A.Kagawa,T.Fujii,K.Ogata,A.Takahashi,R.Matuba,T.Takahashi,M.Hasegawa,K.Gotou			2023-09-07T06:58:21.711Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729327573	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-068772	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Pref.Hyogo;on the Ojiro small stream,Mikata- cho,Mikata-gun	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	35.4006	134.50101			450.0	50.0			1993-06-05T00:00:00	5	6	1993	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-068772	113	T.Fujii		CC_BY_NC_4_0		M.Hashimoto,M.Matsuho			2023-09-07T06:58:21.926Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729327508	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-065166	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Pref.Hyogo;on the Ojiro small stream,Mikata- cho,Mikata-gun	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	35.4006	134.50101			450.0	50.0			1993-06-21T00:00:00	21	6	1993	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-065166	20371	T.Fujii		CC_BY_NC_4_0		M.Hashimoto			2023-09-07T06:58:20.922Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729323121	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-146050	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Nara Pref.; Myoken-gu, Kasugayama, Nara-shi	Nara	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.666698	135.867							1996-12-29T00:00:00	29	12	1996	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-146050	7442			CC_BY_NC_4_0		T.Fujii			2023-09-07T06:58:21.879Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729321512	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-054454	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Kyoto-fu: Kita-kuwada-gun, Miyama-cho, Ashiu Kyoto Univ. Forest, Uchisugi Dani.	Kyoto	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	35.3167	135.717			500.0	0.0			1991-06-11T00:00:00	11	6	1991	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-054454	61			CC_BY_NC_4_0		M.Suzuki,K.Terada			2023-09-07T06:58:20.799Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729312313	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-106272	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Himeji-shi, Matogata-cho, Fukudomari.	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.766701	134.733			5.0	5.0			1990-05-27T00:00:00	27	5	1990	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-106272	17558			CC_BY_NC_4_0		N.Kurosaki			2023-09-07T06:58:21.784Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729301956	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-032327	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Pref.Hyogo;Tsuna-cho,Tsuna-gun	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.450001	134.89999			125.0	75.0			1991-11-16T00:00:00	16	11	1991	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-032327	20115			CC_BY_NC_4_0		T.Kobayashi			2023-09-07T06:58:21.654Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729301880	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-075168	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Pref.Hyogo;Simotakaya,Akou-city	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.7514	134.418			1.5	1.5			1993-07-29T00:00:00	29	7	1993	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-075168	21535	M.Hashimoto		CC_BY_NC_4_0		M.Hashimoto			2023-09-07T06:58:20.949Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729300966	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-053615	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Pref. Hyougo: Noda, Kasai city.	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.866699	134.85001			45.0	5.0			1990-08-28T00:00:00	28	8	1990	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-053615	9210	M.Yanai		CC_BY_NC_4_0		M.Yanai			2023-09-07T06:58:21.830Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729296522	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-175184	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus	strigillosus	VARIETY	Celastrus orbiculatus var. strigillosus (Nakai) Makino	Celastrus orbiculatus var. strigillosus		JP	Hyogo Pref.; Sayo-gun, Nankoh-cho, Funakoshi.	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	35.083302	134.433							1999-10-09T00:00:00	9	10	1999	7905441	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-175184	34124			CC_BY_NC_4_0		T.Kobayashi			2023-09-07T06:58:21.803Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729292150	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-110315	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	35.016701	134.683			155.0	5.0			1992-07-22T00:00:00	22	7	1992	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-110315	18351			CC_BY_NC_4_0		T.Yoshizawa			2023-09-07T06:58:20.950Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729291514	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-053369	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.666698	134.533			5.0	5.0			1991-05-20T00:00:00	20	5	1991	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-053369	17272			CC_BY_NC_4_0		T.Yoshizawa			2023-09-07T06:58:21.829Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729291301	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-051535	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.666698	134.533			27.5	22.5			1991-05-12T00:00:00	12	5	1991	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-051535	10502			CC_BY_NC_4_0		M.Yanai			2023-09-07T06:58:20.929Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729291248	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-025800	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.652199	134.51801			12.5	7.5			1991-05-10T00:00:00	10	5	1991	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-025800	91332			CC_BY_NC_4_0		Y.Fujimoto			2023-09-07T06:58:20.841Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729291194	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-053289	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.666698	134.533			35.0	35.0			1991-04-29T00:00:00	29	4	1991	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-053289	17033			CC_BY_NC_4_0		T.Yoshizawa			2023-09-07T06:58:21.855Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729286859	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-165870	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	35.216702	134.483							1986-06-14T00:00:00	14	6	1986	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-165870	5805			CC_BY_NC_4_0		Tomiki Kobayashi			2023-09-07T06:58:21.801Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729285443	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-025617	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	35.25	134.633			650.0	150.0			1990-07-14T00:00:00	14	7	1990	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-025617	16206			CC_BY_NC_4_0		T.Kobayashi			2023-09-07T06:58:20.808Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729283848	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-068347	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.933899	135.317			215.0	15.0			1993-11-17T00:00:00	17	11	1993	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-068347	20919	M.Hashimoto		CC_BY_NC_4_0		M.Hashimoto			2023-09-07T06:58:21.941Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729283156	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-110456	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.966702	135.267							1994-08-07T00:00:00	7	8	1994	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-110456	940361			CC_BY_NC_4_0		H.Kato,S.Nakamura			2023-09-07T06:58:20.930Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729282844	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-124622	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus	strigillosus	VARIETY	Celastrus orbiculatus var. strigillosus (Nakai) Makino	Celastrus orbiculatus var. strigillosus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.9333	135.117			150.0	0.0			1993-05-28T00:00:00	28	5	1993	7905441	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-124622	7860			CC_BY_NC_4_0		N.Fukuoka,N.Kurosaki			2023-09-07T06:58:20.947Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729281843	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-145018	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.9333	135.2			180.0	0.0			1997-05-17T00:00:00	17	5	1997	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-145018	3778			CC_BY_NC_4_0		A.Takahashi			2023-09-07T06:58:21.735Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729280887	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-123523	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.233299	134.817			460.0	60.0			1995-07-28T00:00:00	28	7	1995	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-123523	1609			CC_BY_NC_4_0		N.Kurosaki,K.Akai			2023-09-07T06:58:20.822Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729280881	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-058453	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.233299	134.817			250.0	0.0			1988-05-15T00:00:00	15	5	1988	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-058453	13166			CC_BY_NC_4_0		N.Fukuoka			2023-09-07T06:58:21.905Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729280160	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-034073	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.3167	134.733			6.0	4.0			1990-08-28T00:00:00	28	8	1990	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-034073	329			CC_BY_NC_4_0		Z.Shimizu			2023-09-07T06:58:21.913Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729279615	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-124497	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Mihara-gun, Mihara-cho, Nariai-tani.	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.266701	134.83299			230.0	70.0			1994-06-11T00:00:00	11	6	1994	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-124497	1423			CC_BY_NC_4_0		N.Kurosaki,S.Miyake			2023-09-07T06:58:20.906Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729279265	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-165398	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Kobe-shi, Nishi-ku, Kizu-Kokawa.	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.733299	135.10001							1987-06-20T00:00:00	20	6	1987	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-165398	8389			CC_BY_NC_4_0		T.Kobayashi			2023-09-07T06:58:21.818Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729279173	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-071933	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Kobe-shi, Nada-ku, Shironouchi-dohri.	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.75	135.2			500.0	100.0			1992-10-25T00:00:00	25	10	1992	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-071933	22178			CC_BY_NC_4_0		T.Kobayashi			2023-09-07T06:58:21.653Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
729279127	81031dbc-47f2-470d-9efa-e809b8310d62	urn:catalog:HYO:VP:C1-122164	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus		JP	Hyogo Pref.; Kobe-shi, Nada-ku, Rokkosan-cho.	Hyogo	PRESENT		c3367060-856b-11d9-8486-b8a03c50a862	34.783298	135.267			875.0	75.0			1993-06-17T00:00:00	17	6	1993	3169169	3169169	PRESERVED_SPECIMEN	HYO	VP	C1-122164	1981			CC_BY_NC_4_0		S.Miyake			2023-09-07T06:58:21.892Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
